sim,j4_est,j4_true,fase,modo
1074.78,-102.9,-102.9,saida_eixo,wb
1074.88,-102.9,-102.9,saida_eixo,wb
1074.98,-103.0,-102.9,saida_eixo,wb
1075.08,-103.0,-102.9,saida_eixo,wb
1075.18,-103.0,-102.9,saida_eixo,wb
1075.28,-103.0,-102.9,saida_eixo,wb
1075.38,-103.0,-102.9,saida_eixo,wb
1075.48,-103.0,-102.9,saida_eixo,wb
1075.58,-103.0,-102.9,saida_eixo,wb
1075.68,-103.0,-103.0,saida_eixo,wb
1075.78,-103.0,-103.0,saida_eixo,wb
1075.88,-103.0,-103.0,saida_eixo,wb
1075.98,-103.0,-102.9,saida_eixo,wb
1076.08,-103.0,-102.9,saida_eixo,wb
1076.18,-103.0,-102.9,saida_eixo,wb
1076.28,-103.0,-103.0,saida_eixo,wb
1076.38,-103.0,-103.0,saida_eixo,wb
1076.48,-103.0,-103.0,saida_eixo,wb
1076.58,-103.0,-102.9,saida_eixo,wb
1076.68,-103.0,-102.9,saida_eixo,wb
1076.78,-103.0,-102.9,saida_eixo,wb
1076.88,-102.9,-102.9,saida_eixo,wb
1076.98,-102.9,-102.9,saida_eixo,wb
1077.08,-102.9,-102.9,saida_eixo,wb
1077.18,-102.9,-102.9,saida_eixo,wb
1077.28,-102.9,-102.9,saida_eixo,wb
1077.38,-102.9,-102.9,saida_eixo,wb
1077.48,-102.9,-102.9,saida_eixo,wb
1077.58,-102.9,-103.0,saida_eixo,wb
1077.68,-103.0,-102.9,saida_eixo,wb
1077.78,-103.0,-103.0,saida_eixo,wb
1077.88,-103.0,-103.0,saida_eixo,wb
1077.98,-103.0,-103.0,saida_eixo,wb
1078.08,-103.0,-103.0,saida_eixo,wb
1078.18,-103.0,-103.0,saida_eixo,wb
1078.28,-103.0,-103.0,saida_eixo,wb
1078.38,-103.0,-103.0,saida_eixo,wb
1078.48,-102.9,-102.9,saida_eixo,wb
1078.58,-102.9,-102.9,saida_eixo,wb
1078.68,-103.0,-102.9,saida_eixo,wb
1078.78,-103.0,-102.9,saida_eixo,wb
1078.88,-103.0,-102.9,saida_eixo,wb
1078.98,-102.9,-102.9,saida_eixo,wb
1079.08,-102.9,-102.9,saida_eixo,wb
1079.18,-103.0,-102.9,saida_eixo,wb
1079.28,-102.9,-102.9,saida_eixo,wb
1079.38,-102.9,-102.9,saida_eixo,wb
1079.48,-102.9,-102.9,saida_eixo,wb
1079.58,-102.9,-102.9,saida_eixo,wb
1079.68,-103.0,-102.9,saida_eixo,wb
1079.78,-103.0,-102.9,saida_eixo,wb
1079.88,-103.0,-102.9,saida_eixo,wb
1079.98,-103.0,-102.9,saida_eixo,wb
1080.08,-103.0,-102.9,saida_eixo,wb
1080.18,-103.0,-102.9,saida_eixo,wb
1080.28,-103.0,-102.9,saida_eixo,wb
1080.38,-103.0,-102.9,saida_eixo,wb
1080.48,-103.0,-102.9,saida_eixo,wb
1080.58,-103.0,-102.9,saida_eixo,wb
1080.68,-103.0,-102.9,saida_eixo,wb
1080.78,-103.0,-102.9,saida_eixo,wb
1080.88,-103.0,-102.9,saida_eixo,wb
1080.98,-103.0,-103.0,saida_eixo,wb
1081.08,-103.1,-103.0,saida_eixo,wb
1081.18,-103.1,-102.9,saida_eixo,wb
1081.28,-103.0,-102.9,saida_eixo,wb
1081.38,-103.0,-102.9,saida_eixo,wb
1081.48,-103.0,-102.9,saida_eixo,wb
1081.58,-103.0,-102.9,saida_eixo,wb
1081.68,-102.9,-102.9,saida_eixo,wb
1081.78,-102.9,-102.9,saida_eixo,wb
1081.88,-102.9,-102.9,saida_eixo,wb
1081.98,-102.9,-103.0,saida_eixo,wb
1082.08,-103.3,-103.0,saida_eixo,wb
1082.18,-102.7,-103.0,saida_eixo,wb
1082.28,-103.1,-103.0,saida_eixo,wb
1082.38,-103.5,-103.0,saida_eixo,wb
1082.48,-102.9,-103.0,saida_eixo,wb
1082.58,-102.9,-103.0,saida_eixo,wb
1082.68,-102.6,-102.9,saida_eixo,wb
1082.78,-103.0,-102.9,saida_eixo,wb
1082.88,-103.0,-102.9,saida_eixo,wb
1082.98,-103.0,-102.9,saida_eixo,wb
1083.08,-103.0,-102.9,saida_eixo,wb
1083.18,-103.5,-102.9,saida_eixo,wb
1083.28,-103.5,-102.9,saida_eixo,wb
1083.38,-102.6,-102.9,saida_eixo,wb
1083.48,-102.6,-102.9,saida_eixo,wb
1083.58,-103.3,-102.9,saida_eixo,wb
1083.68,-102.7,-102.9,saida_eixo,wb
1083.78,-102.7,-102.9,saida_eixo,wb
1083.88,-103.4,-102.9,saida_eixo,wb
1083.98,-103.0,-103.0,saida_eixo,wb
1084.08,-103.0,-103.0,saida_eixo,wb
1084.18,-102.7,-103.0,saida_eixo,wb
1084.28,-102.7,-103.0,saida_eixo,wb
1084.38,-103.5,-103.0,saida_eixo,wb
1084.48,-103.0,-103.0,saida_eixo,wb
1084.58,-103.0,-102.9,saida_eixo,wb
1084.68,-102.7,-102.9,saida_eixo,wb
1084.78,-102.7,-102.9,saida_eixo,wb
1084.88,-103.5,-102.9,saida_eixo,wb
1084.98,-103.0,-102.9,saida_eixo,wb
1085.08,-103.0,-102.9,saida_eixo,wb
1085.18,-102.7,-102.9,saida_eixo,wb
1085.28,-102.7,-102.9,saida_eixo,wb
1085.38,-103.4,-102.9,saida_eixo,wb
1085.48,-102.9,-102.9,saida_eixo,wb
1085.58,-102.9,-102.9,saida_eixo,wb
1085.68,-102.7,-102.9,saida_eixo,wb
1085.78,-102.7,-103.0,saida_eixo,wb
1085.88,-103.4,-103.0,saida_eixo,wb
1085.98,-102.9,-103.0,saida_eixo,wb
1086.08,-102.9,-103.0,saida_eixo,wb
1086.18,-102.6,-103.0,saida_eixo,wb
1086.28,-102.6,-103.0,saida_eixo,wb
1086.38,-103.4,-102.9,saida_eixo,wb
1086.48,-102.9,-102.9,saida_eixo,wb
1086.58,-102.9,-102.9,saida_eixo,wb
1086.68,-102.6,-102.9,saida_eixo,wb
1086.78,-102.6,-102.9,saida_eixo,wb
1086.88,-103.3,-102.9,saida_eixo,wb
1086.98,-102.7,-102.9,saida_eixo,wb
1087.08,-102.7,-102.9,saida_eixo,wb
1087.18,-103.5,-102.9,saida_eixo,wb
1087.28,-102.9,-102.9,saida_eixo,wb
1087.38,-102.9,-102.9,saida_eixo,wb
1087.48,-102.7,-103.0,saida_eixo,wb
1087.58,-102.7,-103.0,saida_eixo,wb
1087.68,-103.3,-103.0,saida_eixo,wb
1087.78,-102.8,-103.0,saida_eixo,wb
1087.88,-102.8,-103.0,saida_eixo,wb
1087.98,-103.5,-103.0,saida_eixo,wb
1088.08,-103.0,-103.0,saida_eixo,wb
1088.18,-103.0,-102.9,saida_eixo,wb
1088.28,-102.6,-102.9,saida_eixo,wb
1088.38,-102.6,-102.9,saida_eixo,wb
1088.48,-103.4,-102.9,saida_eixo,wb
1088.58,-102.9,-102.9,saida_eixo,wb
1088.68,-102.9,-102.9,saida_eixo,wb
1088.78,-103.5,-102.9,saida_eixo,wb
1088.88,-103.0,-102.9,saida_eixo,wb
1088.98,-103.0,-102.9,saida_eixo,wb
1089.08,-102.7,-102.9,saida_eixo,wb
1089.18,-102.7,-102.9,saida_eixo,wb
1089.28,-103.4,-103.0,saida_eixo,wb
1089.38,-102.9,-103.0,saida_eixo,wb
1089.48,-102.9,-103.0,saida_eixo,wb
1089.58,-102.7,-103.0,saida_eixo,wb
1089.68,-102.7,-103.0,saida_eixo,wb
1089.78,-103.5,-103.0,saida_eixo,wb
1089.88,-102.9,-102.9,saida_eixo,wb
1089.98,-102.9,-102.9,saida_eixo,wb
1090.08,-102.7,-102.9,saida_eixo,wb
1090.18,-102.7,-102.9,saida_eixo,wb
1090.28,-102.8,-102.8,saida_eixo,wb
1090.38,-102.9,-102.9,saida_eixo,wb
1090.48,-102.9,-102.9,saida_eixo,wb
1090.58,-103.0,-102.9,saida_eixo,wb
1090.68,-103.0,-102.9,saida_eixo,wb
1090.78,-103.0,-102.9,saida_eixo,wb
1090.88,-103.0,-102.9,saida_eixo,wb
1090.98,-103.0,-102.9,saida_eixo,wb
1091.08,-103.0,-102.9,saida_eixo,wb
1091.18,-103.0,-102.9,saida_eixo,wb
1091.28,-103.0,-102.9,saida_eixo,wb
1091.38,-103.0,-102.9,saida_eixo,wb
1091.48,-103.0,-102.9,saida_eixo,wb
1091.58,-103.0,-102.9,saida_eixo,wb
1091.68,-103.0,-102.9,saida_eixo,wb
1091.78,-103.0,-102.9,saida_eixo,wb
1091.88,-103.0,-102.9,saida_eixo,wb
1091.98,-103.0,-102.9,saida_eixo,wb
1092.08,-103.0,-102.9,saida_eixo,wb
1092.18,-103.0,-102.9,saida_eixo,wb
1092.28,-103.0,-102.9,saida_eixo,wb
1092.38,-103.0,-102.9,saida_eixo,wb
1092.48,-103.0,-102.9,saida_eixo,wb
1092.58,-103.0,-102.9,saida_eixo,wb
1092.68,-103.0,-102.9,saida_eixo,wb
1092.78,-103.0,-102.9,saida_eixo,wb
1092.88,-103.0,-102.9,saida_eixo,wb
1092.98,-103.0,-102.9,saida_eixo,wb
1093.08,-103.0,-102.9,saida_eixo,wb
1093.18,-103.0,-102.9,saida_eixo,wb
1093.28,-103.0,-102.9,saida_eixo,wb
1093.38,-103.0,-102.9,saida_eixo,wb
1093.48,-103.0,-102.9,saida_eixo,wb
1093.58,-103.0,-102.9,saida_eixo,wb
1093.68,-103.0,-103.0,saida_eixo,wb
1093.78,-103.0,-102.9,saida_eixo,wb
1093.88,-103.0,-102.9,saida_eixo,wb
1093.98,-103.0,-102.9,saida_eixo,wb
1094.08,-103.0,-102.9,saida_eixo,wb
1094.18,-103.0,-103.0,saida_eixo,wb
1094.28,-103.0,-103.0,saida_eixo,wb
1094.38,-103.0,-103.0,saida_eixo,wb
1094.48,-103.0,-102.9,saida_eixo,wb
1094.58,-103.0,-102.9,saida_eixo,wb
1094.68,-103.0,-102.9,saida_eixo,wb
1094.78,-102.9,-102.9,saida_eixo,wb
1094.88,-102.9,-102.9,saida_eixo,wb
1094.98,-102.9,-102.9,saida_eixo,wb
1095.08,-102.9,-102.9,saida_eixo,wb
1095.18,-102.9,-102.9,saida_eixo,wb
1095.28,-102.9,-102.9,saida_eixo,wb
1095.38,-102.9,-102.9,saida_eixo,wb
1095.48,-102.9,-103.0,saida_eixo,wb
1095.58,-102.9,-103.0,saida_eixo,wb
1095.68,-102.9,-102.9,saida_eixo,wb
1095.78,-102.9,-103.0,saida_eixo,wb
1095.88,-102.9,-102.9,saida_eixo,wb
1095.98,-102.9,-102.9,saida_eixo,wb
1096.08,-102.9,-102.9,saida_eixo,wb
1096.18,-103.0,-102.9,saida_eixo,wb
1096.28,-103.0,-102.9,saida_eixo,wb
1096.38,-103.0,-102.9,saida_eixo,wb
1096.48,-103.0,-102.9,saida_eixo,wb
1096.58,-103.0,-102.9,saida_eixo,wb
1096.68,-103.0,-102.9,saida_eixo,wb
1096.78,-103.0,-102.9,saida_eixo,wb
1096.88,-103.0,-102.9,saida_eixo,wb
1096.98,-102.9,-102.9,saida_eixo,wb
1097.08,-102.9,-102.9,saida_eixo,wb
1097.18,-103.0,-102.9,saida_eixo,wb
1097.28,-102.9,-102.9,saida_eixo,wb
1097.38,-102.9,-102.9,saida_eixo,wb
1097.48,-102.9,-102.9,saida_eixo,wb
1097.58,-102.9,-102.9,saida_eixo,wb
1097.68,-102.9,-102.9,saida_eixo,wb
1097.78,-102.9,-102.9,saida_eixo,wb
1097.88,-102.9,-102.9,saida_eixo,wb
1097.98,-102.9,-102.9,saida_eixo,wb
1098.08,-102.9,-102.9,saida_eixo,wb
1098.18,-102.9,-102.9,saida_eixo,wb
1098.28,-102.9,-102.9,saida_eixo,wb
1098.38,-102.9,-102.9,saida_eixo,wb
1098.48,-102.9,-102.9,saida_eixo,wb
1098.58,-102.9,-102.9,saida_eixo,wb
1098.68,-102.9,-102.9,saida_eixo,wb
1098.78,-102.9,-102.9,saida_eixo,wb
1098.88,-102.9,-102.9,saida_eixo,wb
1098.98,-102.9,-102.9,saida_eixo,wb
1099.08,-102.9,-102.9,saida_eixo,wb
1099.18,-102.9,-102.9,saida_eixo,wb
1099.28,-102.9,-102.9,saida_eixo,wb
1099.38,-102.9,-102.9,saida_eixo,wb
1099.48,-102.9,-102.9,saida_eixo,wb
1099.58,-102.9,-102.9,saida_eixo,wb
1099.68,-102.9,-102.9,saida_eixo,wb
1099.78,-102.9,-102.9,saida_eixo,wb
1099.88,-102.9,-102.9,saida_eixo,wb
1099.98,-102.9,-102.9,saida_eixo,wb
1100.08,-102.9,-102.9,saida_eixo,wb
1100.18,-102.9,-102.9,saida_eixo,wb
1100.28,-102.9,-102.9,saida_eixo,wb
1100.38,-102.9,-102.9,saida_eixo,wb
1100.48,-102.9,-102.9,saida_eixo,wb
1100.58,-102.9,-102.9,saida_eixo,wb
1100.68,-102.9,-102.9,saida_eixo,wb
1100.78,-102.9,-102.9,saida_eixo,wb
1100.88,-102.9,-102.9,saida_eixo,wb
1100.98,-102.9,-102.9,saida_eixo,wb
1101.08,-102.9,-102.9,saida_eixo,wb
1101.18,-102.9,-102.9,saida_eixo,wb
1101.28,-102.9,-102.9,saida_eixo,wb
1101.38,-102.9,-102.9,saida_eixo,wb
1101.48,-102.9,-102.9,saida_eixo,wb
1101.58,-102.9,-102.9,saida_eixo,wb
1101.68,-102.9,-102.9,saida_eixo,wb
1101.78,-102.9,-102.9,saida_eixo,wb
1101.88,-102.9,-102.9,saida_eixo,wb
1101.98,-102.9,-102.9,saida_eixo,wb
1102.08,-102.9,-102.9,saida_eixo,wb
1102.18,-102.9,-102.9,saida_eixo,wb
1102.28,-102.9,-102.9,saida_eixo,wb
1102.38,-102.9,-102.9,saida_eixo,wb
1102.48,-102.9,-102.9,saida_eixo,wb
1102.58,-102.9,-102.9,saida_eixo,wb
1102.68,-102.9,-102.9,saida_eixo,wb
1102.78,-102.9,-102.9,saida_eixo,wb
1102.88,-102.9,-102.9,saida_eixo,wb
1102.98,-102.9,-102.9,saida_eixo,wb
1103.08,-102.9,-102.9,saida_eixo,wb
1103.18,-102.9,-102.9,saida_eixo,wb
1103.28,-102.9,-102.9,saida_eixo,wb
1103.38,-102.9,-102.9,saida_eixo,wb
1103.48,-102.9,-102.9,saida_eixo,wb
1103.58,-102.9,-102.9,saida_eixo,wb
1103.68,-102.9,-102.9,saida_eixo,wb
1103.78,-102.9,-102.9,saida_eixo,wb
1103.88,-102.9,-102.9,saida_eixo,wb
1103.98,-102.9,-102.9,saida_eixo,wb
1104.08,-102.9,-102.9,saida_eixo,wb
1104.18,-102.9,-102.9,saida_eixo,wb
1104.28,-102.9,-102.9,saida_eixo,wb
1104.38,-102.9,-102.9,saida_eixo,wb
1104.48,-102.9,-102.9,saida_eixo,wb
1104.58,-102.9,-102.9,saida_eixo,wb
1104.68,-102.9,-102.9,saida_eixo,wb
1104.78,-102.9,-102.9,saida_eixo,wb
1104.88,-102.9,-102.9,saida_eixo,wb
1104.98,-102.9,-102.9,saida_eixo,wb
1105.08,-102.9,-102.9,saida_eixo,wb
1105.18,-102.9,-102.9,saida_eixo,wb
1105.28,-102.9,-102.9,saida_eixo,wb
1105.38,-102.9,-102.9,saida_eixo,wb
1105.48,-102.9,-102.9,saida_eixo,wb
1105.58,-102.9,-102.9,saida_eixo,wb
1105.68,-102.9,-102.9,saida_eixo,wb
1105.78,-102.9,-102.9,saida_eixo,wb
1105.88,-102.9,-102.9,saida_eixo,wb
1105.98,-102.9,-102.9,saida_eixo,wb
1106.08,-102.9,-102.9,saida_eixo,wb
1106.18,-102.9,-102.9,saida_eixo,wb
1106.28,-102.9,-102.9,saida_eixo,wb
1106.38,-102.9,-102.9,saida_eixo,wb
1106.48,-102.9,-102.9,saida_eixo,wb
1106.58,-102.9,-102.9,saida_eixo,wb
1106.68,-102.9,-102.9,saida_eixo,wb
1106.78,-102.9,-102.9,saida_eixo,wb
1106.88,-102.9,-102.9,saida_eixo,wb
1106.98,-102.9,-102.9,saida_eixo,wb
1107.08,-102.9,-102.9,saida_eixo,wb
1107.18,-102.9,-102.9,saida_eixo,wb
1107.28,-102.9,-103.0,saida_eixo,wb
1107.38,-102.9,-103.0,saida_eixo,wb
1107.48,-102.9,-103.0,saida_eixo,wb
1107.58,-102.9,-103.0,saida_eixo,wb
1107.68,-102.9,-103.0,saida_eixo,wb
1107.78,-102.9,-103.0,saida_eixo,wb
1107.88,-102.9,-103.0,saida_eixo,wb
1107.98,-102.9,-103.0,saida_eixo,wb
1108.08,-102.9,-103.0,saida_eixo,wb
1108.18,-102.9,-103.0,saida_eixo,wb
1108.28,-102.9,-103.0,saida_eixo,wb
1108.38,-102.9,-103.0,saida_eixo,wb
1108.48,-102.9,-103.0,saida_eixo,wb
1108.58,-102.9,-103.0,saida_eixo,wb
1108.68,-102.9,-103.0,saida_eixo,wb
1108.78,-102.9,-103.0,saida_eixo,wb
1108.88,-102.9,-103.0,saida_eixo,wb
1108.98,-102.9,-103.0,saida_eixo,wb
1109.08,-102.9,-103.0,saida_eixo,wb
1109.18,-102.9,-103.0,saida_eixo,wb
1109.28,-102.9,-103.0,saida_eixo,wb
1109.38,-102.9,-103.0,saida_eixo,wb
1109.48,-102.9,-103.0,saida_eixo,wb
1109.58,-102.9,-103.0,saida_eixo,wb
1109.68,-102.9,-103.0,saida_eixo,wb
1109.78,-102.9,-103.0,saida_eixo,wb
1109.88,-102.9,-103.0,saida_eixo,wb
1109.98,-102.9,-103.0,saida_eixo,wb
1110.08,-102.9,-103.0,saida_eixo,wb
1110.18,-102.9,-103.0,saida_eixo,wb
1110.28,-102.9,-103.0,saida_eixo,wb
1110.38,-102.9,-103.0,saida_eixo,wb
1110.48,-102.9,-103.0,saida_eixo,wb
1110.58,-102.9,-103.0,saida_eixo,wb
1110.68,-102.9,-103.0,saida_eixo,wb
1110.78,-102.9,-103.0,saida_eixo,wb
1110.88,-102.9,-103.0,saida_eixo,wb
1110.98,-102.9,-103.0,saida_eixo,wb
1111.08,-102.9,-103.0,saida_eixo,wb
1111.18,-102.9,-103.0,saida_eixo,wb
1111.28,-102.9,-103.0,saida_eixo,wb
1111.38,-102.9,-103.0,saida_eixo,wb
1111.48,-102.9,-103.0,saida_eixo,wb
1111.58,-102.9,-103.0,saida_eixo,wb
1111.68,-102.9,-103.0,saida_eixo,wb
1111.78,-102.9,-103.0,saida_eixo,wb
1111.88,-102.9,-103.0,saida_eixo,wb
1111.98,-102.9,-103.0,saida_eixo,wb
1112.08,-102.9,-103.0,saida_eixo,wb
1112.18,-102.9,-103.0,saida_eixo,wb
1112.28,-102.9,-103.0,saida_eixo,wb
1112.38,-102.9,-103.0,saida_eixo,wb
1112.48,-102.9,-103.0,saida_eixo,wb
1112.58,-102.9,-103.0,saida_eixo,wb
1112.68,-102.9,-103.0,saida_eixo,wb
1112.78,-102.9,-103.0,saida_eixo,wb
1112.88,-102.9,-103.0,saida_eixo,wb
1112.98,-102.9,-103.0,saida_eixo,wb
1113.08,-102.9,-103.0,saida_eixo,wb
1113.18,-102.9,-103.0,saida_eixo,wb
1113.28,-102.9,-103.0,saida_eixo,wb
1113.38,-102.9,-103.0,saida_eixo,wb
1113.48,-102.9,-103.0,saida_eixo,wb
1113.58,-102.9,-103.0,saida_eixo,wb
1113.68,-102.9,-103.0,saida_eixo,wb
1113.78,-102.9,-103.0,saida_eixo,wb
1113.88,-102.9,-103.0,saida_eixo,wb
1113.98,-102.9,-103.0,saida_eixo,wb
1114.08,-102.9,-103.0,saida_eixo,wb
1114.18,-102.9,-103.0,saida_eixo,wb
1114.28,-102.9,-103.0,saida_eixo,wb
1114.38,-102.9,-103.0,saida_eixo,wb
1114.48,-102.9,-103.0,saida_eixo,wb
1114.58,-102.9,-103.0,saida_eixo,wb
1114.68,-102.9,-103.0,saida_eixo,wb
1114.78,-102.9,-103.0,saida_eixo,wb
1114.88,-102.9,-103.0,saida_eixo,wb
1114.98,-102.9,-103.0,saida_eixo,wb
1115.08,-102.9,-103.0,saida_eixo,wb
1115.18,-102.9,-103.0,saida_eixo,wb
1115.28,-102.9,-103.0,saida_eixo,wb
1115.38,-102.9,-103.0,saida_eixo,wb
1115.48,-102.9,-103.0,saida_eixo,wb
1115.58,-102.9,-103.0,saida_eixo,wb
1115.68,-102.9,-103.0,saida_eixo,wb
1115.78,-102.9,-103.0,saida_eixo,wb
1115.88,-102.9,-103.0,saida_eixo,wb
1115.98,-102.9,-103.0,saida_eixo,wb
1116.08,-102.9,-103.0,saida_eixo,wb
1116.18,-102.9,-103.0,saida_eixo,wb
1116.28,-102.9,-103.0,saida_eixo,wb
1116.38,-102.9,-103.0,saida_eixo,wb
1116.48,-102.9,-103.0,saida_eixo,wb
1116.58,-102.9,-103.0,saida_eixo,wb
1116.68,-102.9,-103.0,saida_eixo,wb
1116.78,-102.9,-103.0,saida_eixo,wb
1116.88,-102.9,-103.0,saida_eixo,wb
1116.98,-102.9,-103.0,saida_eixo,wb
1117.08,-102.9,-103.0,saida_eixo,wb
1117.18,-102.9,-103.0,saida_eixo,wb
1117.28,-102.9,-103.0,saida_eixo,wb
1117.38,-102.9,-103.0,saida_eixo,wb
1117.48,-102.9,-103.0,saida_eixo,wb
1117.58,-102.9,-103.0,saida_eixo,wb
1117.68,-102.9,-103.0,saida_eixo,wb
1117.78,-102.9,-103.0,saida_eixo,wb
1117.88,-102.9,-103.0,saida_eixo,wb
1117.98,-102.9,-103.0,saida_eixo,wb
1118.08,-102.9,-103.0,saida_eixo,wb
1118.18,-102.9,-103.0,saida_eixo,wb
1118.28,-102.9,-103.0,saida_eixo,wb
1118.38,-102.9,-103.0,saida_eixo,wb
1118.48,-102.9,-103.0,saida_eixo,wb
1118.58,-102.9,-103.0,saida_eixo,wb
1118.68,-102.9,-103.0,saida_eixo,wb
1118.78,-102.9,-103.0,saida_eixo,wb
1118.88,-102.9,-103.0,saida_eixo,wb
1118.98,-102.9,-103.0,saida_eixo,wb
1119.08,-102.9,-103.0,saida_eixo,wb
1119.18,-102.9,-103.0,saida_eixo,wb
1119.28,-102.9,-103.0,saida_eixo,wb
1119.38,-102.9,-103.0,saida_eixo,wb
1119.48,-102.9,-103.0,saida_eixo,wb
1119.58,-102.9,-103.0,saida_eixo,wb
1119.68,-102.9,-103.0,saida_eixo,wb
1119.78,-102.9,-103.0,saida_eixo,wb
1119.88,-102.9,-103.0,saida_eixo,wb
1119.98,-102.9,-103.0,saida_eixo,wb
1120.08,-102.9,-103.0,saida_eixo,wb
1120.18,-102.9,-103.0,saida_eixo,wb
1120.28,-102.9,-103.0,saida_eixo,wb
1120.38,-102.9,-103.0,saida_eixo,wb
1120.48,-102.9,-103.0,saida_eixo,wb
1120.58,-102.9,-103.0,saida_eixo,wb
1120.68,-102.9,-103.0,saida_eixo,wb
1120.78,-102.9,-103.0,saida_eixo,wb
1120.88,-102.9,-103.0,saida_eixo,wb
1120.98,-102.9,-103.0,saida_eixo,wb
1121.08,-102.9,-103.0,saida_eixo,wb
1121.18,-102.9,-103.0,saida_eixo,wb
1121.28,-102.9,-103.0,saida_eixo,wb
1121.38,-102.9,-103.0,saida_eixo,wb
1121.48,-102.9,-103.0,saida_eixo,wb
1121.58,-102.9,-103.0,saida_eixo,wb
1121.68,-102.9,-103.0,saida_eixo,wb
1121.78,-102.9,-103.0,saida_eixo,wb
1121.88,-102.9,-103.0,saida_eixo,wb
1121.98,-102.9,-103.0,saida_eixo,wb
1122.08,-102.9,-103.0,saida_eixo,wb
1122.18,-102.9,-103.0,saida_eixo,wb
1122.28,-102.9,-103.0,saida_eixo,wb
1122.38,-102.9,-103.0,saida_eixo,wb
1122.48,-102.9,-103.0,saida_eixo,wb
1122.58,-102.9,-103.0,saida_eixo,wb
1122.68,-102.9,-103.0,saida_eixo,wb
1122.78,-102.9,-103.0,saida_eixo,wb
1122.88,-102.9,-103.0,saida_eixo,wb
1122.98,-102.9,-103.0,saida_eixo,wb
1123.08,-102.9,-103.0,saida_eixo,wb
1123.18,-102.9,-103.0,saida_eixo,wb
1123.28,-102.9,-103.0,saida_eixo,wb
1123.38,-102.9,-103.0,saida_eixo,wb
1123.48,-102.9,-103.0,saida_eixo,wb
1123.58,-102.9,-103.0,saida_eixo,wb
1123.68,-102.9,-103.0,saida_eixo,wb
1123.78,-102.9,-103.0,saida_eixo,wb
1123.88,-102.9,-103.0,saida_eixo,wb
1123.98,-102.9,-103.0,saida_eixo,wb
1124.08,-102.9,-103.0,saida_eixo,wb
1124.18,-102.9,-103.0,saida_eixo,wb
1124.28,-102.9,-103.0,saida_eixo,wb
1124.38,-102.9,-103.0,saida_eixo,wb
1124.48,-102.9,-103.0,saida_eixo,wb
1124.58,-102.9,-103.0,saida_eixo,wb
1124.68,-102.9,-103.0,saida_eixo,wb
1124.78,-102.9,-103.0,saida_eixo,wb
1124.88,-102.9,-103.0,saida_eixo,wb
1124.98,-102.9,-103.0,saida_eixo,wb
1125.08,-102.9,-103.0,saida_eixo,wb
1125.18,-102.9,-103.0,saida_eixo,wb
1125.28,-102.9,-103.0,saida_eixo,wb
1125.38,-102.9,-103.0,saida_eixo,wb
1125.48,-102.9,-103.0,saida_eixo,wb
1125.58,-102.9,-103.0,saida_eixo,wb
1125.68,-102.9,-103.0,saida_eixo,wb
1125.78,-102.9,-103.0,saida_eixo,wb
1125.88,-102.9,-103.0,saida_eixo,wb
1125.98,-102.9,-103.0,saida_eixo,wb
1126.08,-102.9,-103.0,saida_eixo,wb
1126.18,-102.9,-103.0,saida_eixo,wb
1126.28,-102.9,-103.0,saida_eixo,wb
1126.38,-102.9,-103.0,saida_eixo,wb
1126.48,-102.9,-103.0,saida_eixo,wb
1126.58,-102.9,-103.0,saida_eixo,wb
1126.68,-102.9,-103.0,saida_eixo,wb
1126.78,-102.9,-103.0,saida_eixo,wb
1126.88,-102.9,-103.0,saida_eixo,wb
1126.98,-102.9,-103.0,saida_eixo,wb
1127.08,-102.9,-103.0,saida_eixo,wb
1127.18,-102.9,-103.0,saida_eixo,wb
1127.28,-102.9,-103.0,saida_eixo,wb
1127.38,-102.9,-103.0,saida_eixo,wb
1127.48,-102.9,-103.0,saida_eixo,wb
1127.58,-102.9,-103.0,saida_eixo,wb
1127.68,-102.9,-103.0,saida_eixo,wb
1127.78,-102.9,-103.0,saida_eixo,wb
1127.88,-102.9,-103.0,saida_eixo,wb
1127.98,-102.9,-103.0,saida_eixo,wb
1128.08,-102.9,-103.0,saida_eixo,wb
1128.18,-102.9,-103.0,saida_eixo,wb
1128.28,-102.9,-103.0,saida_eixo,wb
1128.38,-102.9,-103.0,saida_eixo,wb
1128.48,-102.9,-103.0,saida_eixo,wb
1128.58,-102.9,-103.0,saida_eixo,wb
1128.68,-102.9,-103.0,saida_eixo,wb
1128.78,-102.9,-103.0,saida_eixo,wb
1128.88,-102.9,-103.0,saida_eixo,wb
1128.98,-102.9,-103.0,saida_eixo,wb
1129.08,-102.9,-103.0,saida_eixo,wb
1129.18,-102.9,-103.0,saida_eixo,wb
1129.28,-102.9,-103.0,saida_eixo,wb
1129.38,-102.9,-103.0,saida_eixo,wb
1129.48,-102.9,-103.0,saida_eixo,wb
1129.58,-102.9,-103.0,saida_eixo,wb
1129.68,-102.9,-103.0,saida_eixo,wb
1129.78,-102.9,-103.0,saida_eixo,wb
1129.88,-102.9,-103.0,saida_eixo,wb
1129.98,-102.9,-103.0,saida_eixo,wb
1130.08,-102.9,-103.0,saida_eixo,wb
1130.18,-102.9,-103.0,saida_eixo,wb
1130.28,-102.9,-103.0,saida_eixo,wb
1130.38,-102.9,-103.0,saida_eixo,wb
1130.48,-102.9,-103.0,saida_eixo,wb
1130.58,-102.9,-103.0,saida_eixo,wb
